Artist|Spotify ID|Genres
Jon Pardi|4MoAOfV4ROWofLG3a3hhBN|['canadian contemporary country', 'contemporary country', 'country', 'country road', 'modern country rock']
John Newman|34v5MVKeQnIo0CWYMbbrPf|['pop']
Will Champlin|2kM1LxD0AhAE5GULSYRQSa|['deep talent show']
Idina Menzel|73Np75Wv2tju61Eo9Zw4IR|['christmas', 'hollywood', 'movie tunes', 'show tunes']
Pentatonix|26AHtbjWKiwYzsoGoUZq53|['a cappella']
Childish Gambino|73sIBHcqh3Z3NyqHKZ7FOL|['hip hop', 'pop rap', 'rap']
Frankie Ballard|0dvKgSdNB2U1gfp6ZcekYi|['canadian contemporary country', 'contemporary country', 'country', 'country road', 'modern country rock', 'redneck']
Arctic Monkeys|7Ln80lUS6He07XvHI8qqHH|['garage rock', 'indie rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']
Tessanne Chin|3gtaVMrNBTAFtlzYTeHNua|['reggae fusion']
Lea Michele|16rJDrSGCHMXjPUuKwQcvp|['dance pop', 'hollywood', 'pop', 'post-teen pop', 'viral pop']
Aloe Blacc|0id62QV2SZZfvBn9xpmuCl|['r&b']
Jacquie Lee|7KxuvZkTSnP8wLLfS94ykd|[]
Ty Dolla $ign|7c0XG5cIJTrrAgEC3ULPiq|['hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'trap music']
DJ Snake|540vIaP2JwjQb9dm3aArA4|['dance pop', 'edm', 'electronic trap', 'pop', 'tropical house']
Kristen Bell|2kHxkdiKCSnHMkhIgFBZaI|['disney', 'hollywood', 'movie tunes']
Dan + Shay|7z5WFjZAIYejWy0NI5lv4T|['contemporary country', 'country road']
Pharrell Williams|2RdwBSPQiwcmiDo9kixcl8|['dance pop', 'pop', 'pop rap']
Lucy Hale|4gWAItIMhYCdD82T8tvv3T|['post-teen pop', 'viral pop']
SoMo|5AtWO8IEnjhRLzaVVQxFUs|['dance pop', 'pop', 'pop rap', 'post-teen pop', 'r&b']
Cash Cash|1LOB7jTeEV14pHai6EXSzF|['big room', 'dance pop', 'edm', 'electro house', 'electropop', 'electropowerpop', 'indie poptimism', 'pop', 'tropical house']
The 1975|3mIj9lX2MWuHmhNCA7LSCW|['modern alternative rock', 'modern rock', 'nu gaze', 'pop', 'shiver pop']
Rico Love|2GEcMpeGIad5O23WxDRFMn|[]
Jhene Aiko|5ZS223C6JyBfXasXxrRqOk|['dance pop', 'hip pop', 'indie r&b', 'pop', 'pop rap', 'r&b', 'rap', 'urban contemporary']
Young Thug|50co4Is1HCEo8bhOyUWKpn|['gangster rap', 'hip hop', 'pop', 'pop rap', 'rap', 'trap music']
Buck 22|3PLyAykPbTPfncYaH2hxdP|[]
MKTO|2l35CQqtYRh3d8ZIiBep4v|['australian pop', 'dance pop', 'pop', 'pop rap', 'post-teen pop', 'viral pop']
Naughty Boy|1bT7m67vi78r2oqvxrP3X5|['dance pop', 'pop', 'tropical house', 'uk contemporary r&b']
The Chainsmokers|69GGBxA162lTqCwzJG5jLp|['edm', 'electropop', 'pop', 'tropical house']
Fitz|6rtEodzNinVmwxaXeR0ApA|[]
Iggy Azalea|5yG7ZAZafVaAlMTeBybKAL|['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'r&b']
Soko|4Q3f2YYH4gQxWFS3WY5G3j|[]
Tiesto|2cCALMqA0GaLr4Kq6OG4tS|[]
Disclosure|6nS5roXSAGhTGr34W6n7Et|['house', 'pop']
Rixton|0kkxsdcaWmWU2yWAqclDh4|['australian pop', 'dance pop', 'pop', 'post-teen pop', 'viral pop']
Sam Smith|2wY79sveU1sp5g7SokKOiI|['pop', 'post-teen pop']
KONGOS|58R5LHkK3vkmEyGUPOR5kS|['modern alternative rock', 'modern blues rock', 'modern rock']
Nico|0IwlY33zbBXN7zlS9DP2Cj|['art pop', 'art rock', 'chamber pop', 'experimental', 'experimental rock', 'folk rock', 'freak folk', 'melancholia', 'post-punk', 'psychedelic rock', 'uk post-punk']
Josh Kaufman|1rVN2nOV74weTglog9V0gk|['deep talent show']
MAGIC!|0DxeaLnv6SyYk2DOqkLO8c|['pop', 'reggae fusion']
Christina Grimmie|0Cav8jyZKAHMFbAusOmjku|['channel pop', 'post-teen pop', 'viral pop']
Katy Tiz|2E19mfEFhCr6UgZUYJGOEW|[]
Sia|5WUlDfRSoLAfcVSX1WnrxN|['australian dance', 'australian pop', 'dance pop', 'pop']
Tinashe|0NIIxcxNHmOoyBx03SfTCD|['dance pop', 'deep pop r&b', 'electropop', 'hip pop', 'indie r&b', 'metropopolis', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'rap', 'urban contemporary']
Jake Worthington|40v31oiMOaz7dorFhevJRp|['deep talent show']
Tove Lo|4NHQUGzhtTLFvgF5SZesLK|['dance pop', 'electropop', 'metropopolis', 'pop', 'post-teen pop', 'r&b', 'swedish electropop', 'swedish pop', 'swedish synthpop', 'tropical house']
Charli XCX|25uiPmTg16RbhZWAqwLBy5|['candy pop', 'dance pop', 'edm', 'electropop', 'hip pop', 'indie poptimism', 'metropopolis', 'pop', 'post-teen pop', 'r&b', 'tropical house']
Becky G|4obzFoKoKRHIphyHzJ35G3|['dance pop', 'latin pop', 'latin viral pop', 'pop', 'reggaeton']
AJR|6s22t5Y3prQHyaHWUN1R1C|['modern rock', 'pop']
Clean Bandit|6MDME20pz9RveH9rEXvrOM|['dance pop', 'edm', 'pop', 'post-teen pop', 'tropical house', 'uk funky']
Jamie N Commons|2FsZnS8gQ8jG1HGnPYNlm9|['modern alternative rock']
Shawn Mendes|7n2wHs1TKAczGzO7Dd2rGr|['canadian pop', 'dance pop', 'pop', 'post-teen pop', 'viral pop']
Vance Joy|10exVja0key0uqUkk6LJRT|['indie folk', 'modern rock', 'pop']
Sam Hunt|2kucQ9jQwuD8jWdtR9Ef38|['contemporary country']
Meghan Trainor|6JL8zeS1NmiOftqZTRgdTz|['dance pop', 'hip pop', 'pop', 'post-teen pop']
Echosmith|1PbBg2aYjWLKRk84zJK15x|['pop']
Kiesza|4zxvC7CRGvggq9EWXOpwAo|[]
Troye Sivan|3WGpXCj9YhhfX11TToZcXP|['dance pop', 'electropop', 'pop', 'post-teen pop', 'viral pop']
Milky Chance|1hzfo8twXdOegF3xireCYs|['german pop', 'modern rock']
Bobby Shmurda|34Y0ldeyUv7jBvukWOGASO|['rap', 'trap music']
Rae Sremmurd|7iZtZyCzp3LItcw1wtPI3D|['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']
Hozier|2FXC3k01G6Gw61bmprjgqS|['folk-pop', 'irish singer-songwriter', 'pop']
Mr. Probz|33W1pnW9zScZtYTnAoWnOT|['dutch hip hop', 'tropical house']
TeeFLii|1pCVxwkdixCeBPTboRZIi2|['deep pop r&b', 'west coast trap']
Jeezy|4yBK75WVCQXej1p04GWqxH|['crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']
Mary Lambert|5Z2NUZiY3FA00HKu5WTMhA|[]
I LOVE MAKONNEN|2QJImTkqiGkT5rzsYIF3x9|[]
alt-J|3XHO7cRUPCLOr6jwp8vsx5|['indie rock']
Alesso|4AVFqumd2ogHFlRbKIjp1t|['big room', 'dance pop', 'edm', 'electro house', 'pop', 'progressive electro house', 'tropical house']
OG Maco|0nvvVQhPQGkYTJlThLbJeu|['trap music', 'underground hip hop']
Jimmy Fallon|7mAcgRMD6EfCKHO6cIkDOP|['comedy', 'comic']
DeJ Loaf|7kFfY4UjNdNyaeUgLIEbIF|['deep pop r&b', 'detroit hip hop', 'pop', 'r&b', 'rap', 'trap music', 'trap queen']
Snootie Wild|1YXg2Chm7UfZAUAkjJEpqK|['memphis hip hop', 'trap music']
RaeLynn|5dMnvpYEfXvSexjwnSRH5n|['canadian contemporary country', 'contemporary country', 'deep talent show']
Ella Henderson|7nDsS0l5ZAzMedVRKPP8F1|['dance pop', 'pop', 'post-teen pop', 'talent show', 'viral pop']
WALK THE MOON|6DIS6PRrLS3wbnZsf7vYic|['indie pop', 'indie poptimism', 'indietronica', 'modern alternative rock', 'modern rock', 'pop rock']
Mark Ronson|3hv9jJF3adDNsBSIQDqcjp|['pop']
O.T. Genasis|1Zatb2YN4erBOoSivOXc0o|['pop rap', 'rap', 'southern hip hop', 'trap music', 'viral trap']
Matt McAndrew|4ZgqduOBdbifKWJp8KbiF3|[]
James Newton Howard|2M4eNCvV3CJUswavkhAQg2|['scorecore', 'soundtrack', 'video game music']
Craig Wayne Boyd|4zt5aHAmGXYBO8FaWAbDGt|[]
Sheppard|6VxCmtR7S3yz4vnzsJqhSV|['australian pop']
Taylor John Williams|73r6cgVUoNL47qnJAF0Ihw|[]
The White Buffalo|3ohcHMuUq1717s8AH17hfT|[]
Chris Jamison|6MAAqVPDbQXqzX1fuyY91p|['deep talent show']
Damien|3lewMblgvY6pyDMnYoEj4D|[]
Chase Bryant|7io3MyhMxDZoBYXp4rlRFA|['canadian contemporary country', 'contemporary country', 'country', 'country road', 'modern country rock']
G-Eazy|02kJSzxNuaWGqwubyUba0Z|['hip hop', 'indie pop rap', 'pop', 'pop rap', 'rap']
Sophia Grace|4OK0uZAzsgFobgChwUAFvS|[]
I Prevail|3Uobr6LgQpBbk6k4QGAb3V|['post-screamo', 'screamo']
Hoodie Allen|382aq8Pij5V2nE2JMHMoxl|['indie pop rap', 'pop', 'pop rap']
Fetty Wap|6PXS4YHDkKvl1wkIl4V8DL|['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']
Natalie La Rose|2qdONMCoDngQk0eV4Avs1i|[]
George Ezra|2ysnwxxNtSgbb9t1m2Ur4j|['neo-singer-songwriter']
Empire Cast|7EjxNoVjXo7gL73F2EdXVA|['dance pop', 'r&b', 'urban contemporary']
Tori Kelly|1vSN1fsvrzpbttOYGsliDr|['dance pop', 'pop', 'post-teen pop', 'r&b', 'viral pop']
A Thousand Horses|55RI2GNCfyXr0f14uIdhwd|['canadian contemporary country', 'contemporary country', 'country road', 'lift kit', 'modern country rock']
Silento|48GIkWoBCZ5UPe634lOnfc|[]
Cashmere Cat|2LZDXcxJWgsJfKXZv9a5eG|['dance pop', 'downtempo', 'edm', 'electropop', 'pop', 'post-teen pop', 'shiver pop']
LunchMoney Lewis|2iUbk5KhZYZt4CRvWbwb7S|[]
Nicky Jam|1SupJlEpv7RS2tPNRaHViT|['latin', 'latin hip hop', 'pop', 'reggaeton', 'tropical']
Action Bronson|7BMccF0hQFBpP6417k1OtQ|['alternative hip hop', 'east coast hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'underground hip hop']
Canaan Smith|0q2lY1ZzFckzciuoMtUvck|['canadian contemporary country', 'contemporary country', 'country', 'country road', 'lift kit', 'modern country rock', 'redneck']
Dillon Francis|5R3Hr2cnCCjt220Jmt2xLf|['big room', 'brostep', 'dance pop', 'edm', 'electro house', 'electronic trap', 'moombahton', 'pop', 'tropical house']
Kelsea Ballerini|3RqBeV12Tt7A8xH3zBDDUF|['contemporary country', 'indonesian jazz', 'pop']
Who Is Fancy|5QSx2vpiSchSeCwc0qmfNI|[]
T-Wayne|4MIULe6tfg2loNzBy5B9eu|[]
Rachel Platten|3QLIkT4rD2FMusaqmkepbq|['dance pop', 'pop', 'post-teen pop', 'viral pop']
Sawyer Fredericks|3GaRKzVcjJv5cIL8CmRAHn|[]
Nate Ruess|1qUjOF5fzrpoNycD36b2jZ|[]
Bandit Gang Marco|5oSFZH3AgLRQxBi87McLjP|['deep pop r&b']
Koryn Hawthorne|03qM4LmPCrR7CuHTE0WAIW|[]
OMI|5MouCg6ta7zAxsfMEbc1uh|['dance pop', 'tropical house']
Kevin Gates|1gPhS1zisyXr5dHTYZyiMe|['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']
Chedda Da Connect|0KF35OGFXQttk0yWReabtG|['trap music']
Jidenna|4TsHKU8l8Wq7n7OPVikirn|['ghanaian hip hop']
Nick Fradiani|0YklCNXJmtsiaFPCEjWXut|['talent show']
Meghan Linsey|5CoW8VGpf9la64TUDhnkVn|['deep talent show']
Chris Janson|60gmlHZmT16wiO9GiXKYK9|['canadian contemporary country', 'contemporary country', 'country road', 'lift kit', 'modern country rock', 'redneck']
Michael Ray|6ghiFYcwn2Vzl6K50U0UPz|['contemporary country', 'country road', 'lift kit', 'modern country rock']
Charlie Puth|6VuMaDnrHyPL1p4EHjYLi7|['dance pop', 'pop', 'post-teen pop', 'viral pop']
Janelle Monae|1zjc7KRPDn7OaZoNnyV19U|[]
Pia Mia|1BhWF9W2PngtPSyobKg0rP|['dance pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'rap', 'urban contemporary']
NEEDTOBREATHE|610EjgFatGvVPtib97jQ8G|['acoustic pop', 'ccm', 'christian alternative rock', 'christian music', 'christian rock', 'indiecoustica', 'neo mellow', 'pop rock', 'worship']
Elle King|3bhu7P5PfngueRHiB9hjcx|['pop rock']
Old Dominion|6y8XlgIV8BLlIg1tT1R10i|['contemporary country', 'country road']
Cam|5WRElKaZsn1tGnrgmJVAeO|['canadian contemporary country', 'contemporary country', 'country']
R. City|4TH4BHy0LdBi3dpBW4P2UX|['alternative r&b']
Bea Miller|1o2NpYGqHiCq7FoiYdyd1x|['dance pop', 'electropop', 'indie poptimism', 'pop', 'post-teen pop', 'talent show', 'viral pop']
Alessia Cara|2wUjUUtkb5lvLKcGKsKqsR|['dance pop', 'electropop', 'pop', 'post-teen pop', 'r&b']
Dove Cameron|2W8yFh0Ga6Yf3jiayVxwkE|['latin viral pop', 'post-teen pop']
Hailee Steinfeld|5p7f24Rk5HkUZsaS3BLG5F|['dance pop', 'pop', 'post-teen pop']
iLoveMemphis|3GsIlcwgQDJVjHD82mbA0Z|['viral trap']
Halsey|26VFTg2z8YR0cCuwLzESi2|['dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop', 'post-teen pop']
Travis Scott|0Y5tJX1MQlPlqiwlOH1tJY|['pop', 'rap']
Post Malone|246dkjvS1zLTtiykXe5h60|['pop', 'rap']
J Balvin|1vyhD5VmyZ7KMfW5gqLgo5|['latin', 'reggaeton']
Jess Glynne|4ScCswdRlyA23odg9thgIO|['dance pop', 'pop', 'post-teen pop', 'r&b']
Kygo|23fqKkggKUBHNkbKtXEls4|['edm', 'pop', 'tropical house']
Daya|6Dd3NScHWwnW6obMFbl1BH|['dance pop', 'electropop', 'pop', 'post-teen pop', 'viral pop']
Lil Dicky|1tqhsYv8yBBdwANFNzHtcr|['hip hop', 'pop rap', 'rap']
Bryson Tiller|2EMAnMvWE2eb56ToJVfCWs|['hip hop', 'indie r&b', 'pop', 'pop rap', 'r&b', 'rap', 'trap music']
Rudimental|4WN5naL3ofxrVBgFpguzKo|['dance pop', 'edm', 'liquid funk', 'pop', 'tropical house', 'uk funky']
Brothers Osborne|39NR3AUhpbbqKM33vWn2fp|['canadian contemporary country', 'contemporary country', 'country', 'country road', 'modern country rock', 'modern southern rock']
DNCE|6T5tfhQCknKG4UnH90qGnz|['dance pop', 'pop', 'post-teen pop', 'tropical house']
Tory Lanez|2jku7tDXc6XoB6MO2hFuqg|['canadian hip hop', 'hip hop', 'indie r&b', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap music']
Kane Brown|3oSJ7TBVCWMDMiYjXNiCKE|['contemporary country', 'country road']
LOCASH|5IcGbIAgdns0R5EJKHMjCQ|['canadian contemporary country', 'contemporary country', 'country rap', 'country road', 'lift kit', 'modern country rock', 'redneck']
Chris Stapleton|4YLtscXsxbVgi031ovDDdh|['contemporary country']
DLOW|2wr9il91kGyzsfs4ypVr02|[]
Jordan Smith|6TV0LZ3BaEun0OQEh96elP|[]
Barrett Baber|0lmKvjsV6xcpES9x96iqpf|[]
Madi Davis|1ElMTvVPnRlpOIzw5vZXRQ|[]
Dawin|46GXASE9LHzyssNqKOInUu|['pop']
Granger Smith|4sTFGCigAQIUiEy8wSSQNF|['canadian contemporary country', 'contemporary country', 'country', 'country road', 'lift kit', 'modern country rock', 'outlaw country', 'red dirt', 'redneck', 'texas country']
Emily Ann Roberts|4ZuggB1YawAAZOBL4pI9J8|[]
Lindsey Stirling|378dH6EszOLFShpRzAQkVM|['bow pop']
James Bay|4EzkuveR9pLvDVFNx6foYD|['neo mellow', 'pop']
Robin Schulz|3t5xRXzsuZmMDkQzgOX35S|['dance pop', 'deep euro house', 'deep house', 'edm', 'pop', 'tropical house']
Lukas Graham|25u4wHJWxCA9vO0CzxAbK7|['danish pop']
Maren Morris|6WY7D3jk8zTrHtmkqqo5GI|['contemporary country']
Zayn|0Z2vX5hPCruIkW9wWL1Gkp|[]
Zara Larsson|1Xylc3o4UrD53lo9CvFvVg|['dance pop', 'edm', 'electropop', 'pop', 'post-teen pop', 'r&b', 'swedish electropop', 'swedish pop', 'tropical house']
DJ Luke Nasty|1yZwlOVsfrp4wb6d29KkGM|['trap music']
Desiigner|7pFeBzX627ff0VnN6bxPR4|['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'viral trap']
Jonas Blue|1HBjj22wzbscIZ9sEb5dyf|['dance pop', 'edm', 'pop', 'tropical house']
Dreezy|7gWumE1wMALHXANLSIt054|['deep pop r&b', 'drill', 'trap music', 'trap queen']
Young Greatness|6eUSUma6IbsuvfAs9c0Kti|['deep southern trap', 'trap music']
MadeinTYO|5SyGEPymt1G2uto47tVWvZ|['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'underground hip hop', 'vapor trap']
PARTYNEXTDOOR|2HPaUgqeutzr3jx5a9WyDV|['hip hop', 'indie r&b', 'pop', 'pop rap', 'r&b', 'rap', 'trap music', 'urban contemporary']
Flume|6nxWCVXbOlEVRexSbLsTer|['australian alternative rock', 'australian dance', 'downtempo', 'edm', 'pop']
Alan Walker|7vk5e3vY1uw9plTHJAMwjN|['edm', 'tropical house']
gnash|3iri9nBFs9e4wN7PLIetAw|['dance pop', 'pop', 'post-teen pop']
Grace|6y5amJcTjeDgLXIjtQLMst|['r&b']
Kent Jones|3jHBxvZ9gbBkZ17wKUqVsO|['viral trap']
Adam Wakefield|6vVB9hUpiPCp5SWAYwSzUt|[]
Hannah Huston|4r8lFKdMmYGN1Ayywk9lce|['deep talent show']
Kiiara|4u5smJBskI6Adzv08PuiUP|['dance pop', 'electropop', 'indie poptimism', 'pop', 'post-teen pop']
Alisan Porter|3Yw2flLUwQIZgpA2qSNj30|[]
Chris Lane|68abRTdO4meYReMWHvBYb0|['canadian contemporary country', 'contemporary country']
Jacob Sartorius|6czdbISBoxGckbBX8F4m8L|['teen pop']
Lil Uzi Vert|4O15NlyKLIASxsJ0PrXPfz|['pop rap', 'rap', 'trap music']
Ben Rector|4AapPt7H6bGH4i7chTulpI|['acoustic pop', 'indiecoustica', 'neo mellow', 'piano rock', 'pop rock']
Logic|4xRYI6VqpkE3UwrDrAZL8L|['conscious hip hop', 'hip hop', 'pop rap', 'rap']
Marc E. Bassy|3tQx1LPXbsYjE9VwN1Peaa|['dance pop', 'indie poptimism', 'indie r&b', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'rap']
Carlos Vives|4vhNDa5ycK0ST968ek7kRr|['champeta', 'colombian pop', 'dance pop', 'latin', 'latin pop', 'tropical', 'vallenato']
Galantis|4sTQVOfp9vEMCemLw50sbu|['big room', 'dance pop', 'edm', 'electro house', 'pop', 'pop rap', 'tropical house']
Dae Dae|41LfjfTCcTCUdykJqNyFw8|['deep trap', 'rap', 'southern hip hop', 'trap music', 'viral trap']
Lil Yachty|6icQOAFXDZKsumw3YXyusw|['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']
Rob $tone|2hWs22BmQkK4czFtDLnar2|['underground hip hop']
Kehlani|0cGUm45nv7Z6M6qdXYQGTX|['dance pop', 'indie r&b', 'pop', 'post-teen pop', 'r&b', 'rap', 'urban contemporary']
William Michael Morgan|03tfKFHhDoDqF73vCI3cxn|['contemporary country', 'lift kit']
Young M.A|7LvoDJUNGnOrPdGRzVtOJ9|['lgbtq+ hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']
Amine|3OpXEYnkpqSBaJjFWGeJxy|['french pop']
Brett Young|0fiWOxhsBsQQvFDtxUQWo0|['contemporary country']
21 Savage|1URnnhqYAYcrqrcwql10ft|['hip hop', 'pop', 'pop rap', 'rap', 'trap music']
Zay Hilfigerrr|7nKeLE1toRtW4M279iS26h|[]
YFN Lucci|5Berubt6ysOy2LCMyqhmXP|['pop rap', 'rap', 'southern hip hop', 'trap music']
Niall Horan|1Hsdzj7Dlq2I7tHP7501T4|['dance pop', 'pop', 'post-teen pop']
Solange|2auiVi8sUZo17dLy1HwrTU|['dance pop', 'escape room', 'hip pop', 'indie r&b', 'neo soul', 'pop', 'r&b', 'urban contemporary']
CL|0tzSBCPJZmHTdOA3ZV2mN3|['k-pop']
PIKOTARO|37GBT1Lhfc2sgq4jZIt6n2|[]
Jon Bellion|50JJSqHUf2RQ9xsHs0KMHg|['modern rock', 'pop', 'pop rap']
Dua Lipa|6M2wZ9GZgrQXHCFfjv46we|['dance pop', 'pop', 'post-teen pop']
Machine Gun Kelly|6TIYQ3jFPwQSRmorSezPxX|['hip hop', 'pop rap', 'rap']
Marshmello|64KEffDW9EtZ1y2vBYgq8T|['brostep', 'egyptian pop', 'pop', 'progressive electro house']
A Boogie Wit da Hoodie|31W5EY0aAly4Qieq6OFu6I|['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']
Russ|1z7b1Pr1rSlvWRzsW3HOrS|['hip hop', 'pop', 'rap']
James Arthur|4IWBUUAFIplrNtaOHcJPRM|['dance pop', 'neo mellow', 'pop', 'post-teen pop', 'talent show']
PnB Rock|21WS9wngs9AqFckK7yYJPM|['pop', 'pop rap', 'rap', 'trap music']
Leonard Cohen|5l8VQNuIg0turYE1VtM9zV|['canadian folk', 'folk', 'folk rock', 'folk-pop', 'melancholia', 'permanent wave', 'singer-songwriter', 'traditional folk']
Starley|02A3cEvlLLCbIMVDrK2GHV|['aussietronica']
Dwayne Johnson|1T8S48bD91THNKBByWBDyn|['movie tunes']
Opetaia Foa'i|759h9uEwoHm8KKq1pGI9RH|['movie tunes']
Noah Cyrus|55fhWPvDiMpLnE4ZzNXZyW|['dance pop', 'electropop', 'pop', 'post-teen pop']
Steve Aoki|77AiFEVeAVj2ORpC85QVJs|['big room', 'dance pop', 'edm', 'electro house', 'pop', 'tropical house']
Sundance Head|3HgDVnEnlN20dfe1vvaBXH|[]
KYLE|4qBgvVog0wzW75IQ48mU7v|['hip hop', 'pop', 'pop rap', 'rap']
Kodak Black|46SHBwWsqBkxI7EeeBEQG7|['hip hop', 'pop', 'pop rap', 'rap', 'trap music']
Kaleo|7jdFEYD2LTYjfwxOdlVjmc|['icelandic indie', 'modern alternative rock', 'modern rock']
Olivia O'Brien|1QRj3hoop9Mv5VvHQkwPEp|['dance pop', 'electropop', 'indie poptimism', 'pop', 'post-teen pop']
Bebe Rexha|64M6ah0SkkRsnPGtGiRAbb|['dance pop', 'pop', 'post-teen pop']
Ugly God|3Fdm9TFJQCLmC3AWMuGExi|['rap', 'trap music', 'underground hip hop', 'vapor trap']
Khalid|6LuN9FCkKOj5PcnpouEgny|['indie r&b', 'pop']
Marian Hill|1xHQO9GJIW9OXHxGBISYc5|['electropop']
Hey Violet|4JNfz6aO9ZFz0gp5GY88am|['dance pop', 'electropop', 'indie poptimism', 'pixie', 'pop', 'post-teen pop', 'teen pop']
Julia Michaels|0ZED1XzwlLHW4ZaG4lOT6m|['dance pop', 'electropop', 'pop', 'post-teen pop']
Calum Scott|6ydoSd3N2mwgwBHtF6K7eX|['pop']
XXXTENTACION|15UsOTVnJzReFVN1VCnxy4|['emo rap']
DJ Suede The Remix God|7z7kN3prU5FQJk32gTDYAW|['viral trap']
Luke Combs|718COspgdWOnwOFpJHRZHS|['contemporary country', 'country road']
6LACK|4IVAbR2w4JJNJDDRFP3E83|['hip hop', 'indie r&b', 'pop', 'pop rap', 'rap', 'trap music']
Tee Grizzley|6AUl0ykLLpvTktob97x9hO|['detroit hip hop', 'detroit trap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'vapor trap']
Harry Styles|6KImCVD70vtIoJWnq6nGn3|['dance pop', 'pop', 'post-teen pop']
Lord Huron|6ltzsmQQbmdoHHbLZ4ZN25|['folk-pop', 'indie folk', 'indie pop', 'new americana', 'stomp and holler']
Dylan Scott|78YqeIji3mgAS2K1Maca6x|['canadian contemporary country', 'contemporary country', 'country road', 'lift kit', 'modern country rock']
Playboi Carti|699OTQXzgjhIYAHMy9RyPD|['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'underground hip hop', 'vapor trap']
Midland|1DTZRmlVZBxx2wRQBtx6yi|[]
Maluma|1r4hJ1h58CWwUQe3MxPuau|['reggaeton']
Cheat Codes|7DMveApC7UnC2NPfPvlHSU|['dance pop', 'edm', 'electropop', 'pop', 'post-teen pop', 'tropical house']
Lauren Duski|65Soberz2DNvbx2hrxHcx5|[]
Liam Payne|5pUo3fmmHT8bhCyHE52hA6|['dance pop', 'edm', 'pop', 'post-teen pop', 'tropical house']
Camila Cabello|4nDoRrQiYLoBzwC5BhVJzF|['dance pop', 'pop', 'post-teen pop']
Chris Blue|4urap4WzzvxwW5cC12CBGv|[]
Jake Paul|41hhOkoRcm7m4fE0g7t1sa|[]
SZA|7tYKF4w9nC0nq9CsPZTHyP|['hip hop', 'indie r&b', 'pop', 'pop rap', 'r&b', 'rap']
Portugal. The Man|4kI8Ie27vjvonwaB2ePh8T|['indie pop', 'modern alternative rock', 'modern rock', 'neo-psychedelic']
Metro Boomin|0iEtIxbK0KxaSlF7G42ZOp|['hip hop', 'pop', 'pop rap', 'rap', 'trap music']
GoldLink|5XenQ7XfcvQdfIbpLEFaKQ|['hip hop', 'indie r&b', 'pop rap', 'rap', 'underground hip hop']
Cardi B|4kYSro6naA4h99UJvo89HB|['pop', 'rap']
Tyler, The Creator|4V8LLVI7PbaPR0K2TGSxFF|['hip hop', 'rap', 'underground hip hop']
Kesha|6LqNN22kT3074XbTVUrhzX|['dance pop', 'electropop', 'pop', 'pop rap', 'post-teen pop']
Louis Tomlinson|57WHJIHrjOE3iAxpihhMnp|['dance pop', 'pop', 'post-teen pop']
The Revivalists|5kuJibJcwOC53s3OkoGMRA|['modern alternative rock', 'modern rock']
Carly Pearce|4sIl4BTo9l9KqEi0Y3RE72|['canadian contemporary country', 'contemporary country']
Tay-K|2ODbg2404zUzTi02qIPEjB|['rap', 'trap music', 'underground hip hop', 'vapor trap']
Jacquees|4tMm1dU6Gn04VAZ9ClHcIZ|['deep pop r&b', 'indie r&b', 'pop', 'pop rap', 'r&b', 'rap', 'trap music', 'urban contemporary']
YoungBoy Never Broke Again|7wlFDEWiM5OoIAt8RSli8b|['rap', 'trap music']
Bhad Bhabie|7DuTB6wdzqFJGFLSH17k8e|['pop', 'rap', 'trap music', 'trap queen']
LANCO|2lRH2dgU5Kk4Bc5phmII4T|['canadian contemporary country', 'contemporary country']
Lil Pump|3wyVrVrFCkukjdVIdirGVY|['emo rap']
BTS|3Nrfpe0tUJi4K4DXYWgMUX|['k-pop']
Lin-Manuel Miranda|4aXXDj9aZnlshx7mzj3W1N|['show tunes']
MAX|1bqxdqvUtPWZri43cKHac8|['dance pop', 'indie poptimism', 'pop', 'post-teen pop', 'viral pop']
Russell Dickerson|1E2AEtxaFaJtH0lO7kgNKw|['canadian contemporary country', 'contemporary country', 'country', 'country road', 'modern country rock']
NF|6fOMl44jA4Sp5b9PpYCkzz|['hip hop']
